index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
117,122,0,1.16347,-70,-0.0702,-8,-0.831648,0,-3.02973
118,123,0,1.17333,-78,-0.0786,-8,-0.851932,0,-2.20684
119,124,0,1.18319,-87,-0.0872,-9,-0.872216,-1,-1.45876
120,125,0,1.19305,-96,-0.0958,-9,-0.872216,0,-0.953803
121,126,0,1.20291,-105,-0.1046,-9,-0.8925,0,-0.523656
122,127,0,1.21277,-113,-0.1132,-8,-0.872216,1,-0.205722
123,128,0,1.22263,-122,-0.1218,-9,-0.872216,-1,-0.037404
124,129,0,1.23249,-130,-0.1302,-8,-0.851932,1,0.056106
125,130,0,1.24235,-139,-0.1388,-9,-0.872216,-1,0.056106
126,131,0,1.25221,-147,-0.1474,-8,-0.872216,1,0.149616
127,132,0,1.26207,-156,-0.156,-9,-0.872216,-1,0.112212
128,133,0,1.27193,-165,-0.1646,-9,-0.872216,0,0.149616
129,134,0,1.28179,-173,-0.1732,-8,-0.872216,1,0.168318
130,135,0,1.29165,-182,-0.1818,-9,-0.872216,-1,0.28053
131,136,0,1.30151,-190,-0.1902,-8,-0.851932,1,0.28053
132,137,0,1.31137,-199,-0.1986,-9,-0.851932,-1,0.261828
133,138,0,1.32123,-207,-0.207,-8,-0.851932,1,0.224424
134,139,0,1.33109,-215,-0.2154,-8,-0.851932,0,0.168318
135,140,0,1.34095,-224,-0.2238,-9,-0.851932,-1,0.18702
136,141,0,1.35081,-232,-0.2322,-8,-0.851932,1,0.168318
137,142,0,1.36067,-241,-0.2406,-9,-0.851932,-1,0.224424
138,143,0,1.37053,-249,-0.249,-8,-0.851932,1,0.261828
139,144,0,1.38039,-257,-0.2574,-8,-0.851932,0,0.28053
140,145,0,1.39025,-266,-0.2656,-9,-0.831648,-1,0.28053
141,146,0,1.40011,-274,-0.2738,-8,-0.831648,1,0.261828
142,147,0,1.40997,-282,-0.282,-8,-0.831648,0,0.224424
143,148,0,1.41983,-290,-0.2902,-8,-0.831648,0,0.261828
144,149,0,1.42969,-298,-0.2984,-8,-0.831648,0,0.261828
145,150,0,1.43955,-307,-0.3066,-9,-0.831648,-1,0.224424
146,151,0,1.44941,-315,-0.3148,-8,-0.831648,1,0.261828
147,152,0,1.45927,-323,-0.323,-8,-0.831648,0,0.28053
148,153,0,1.46913,-331,-0.331,-8,-0.811364,0,0.28053
149,154,0,1.47899,-339,-0.339,-8,-0.811364,0,0.261828
150,155,0,1.48885,-347,-0.347,-8,-0.811364,0,0.224424
151,156,0,1.49871,-355,-0.355,-8,-0.811364,0,0.168318
152,157,0,1.50857,-363,-0.363,-8,-0.811364,0,0.0935101
153,158,0,1.51843,-371,-0.371,-8,-0.811364,0,-1.99329e-13
154,159,0,1.52829,-379,-0.379,-8,-0.811364,0,-1.99329e-13
155,160,0,1.53815,-387,-0.387,-8,-0.811364,0,-1.99329e-13
156,161,0,1.54801,-395,-0.395,-8,-0.811364,0,0.0935101
157,162,0,1.55787,-403,-0.403,-8,-0.811364,0,0.168318
158,163,0,1.56773,-411,-0.411,-8,-0.811364,0,0.224424
159,164,0,1.57759,-419,-0.419,-8,-0.811364,0,0.261828
160,165,0,1.58745,-427,-0.427,-8,-0.811364,0,0.37404
161,166,0,1.59731,-435,-0.4348,-8,-0.79108,0,0.355338
162,167,0,1.60717,-443,-0.4426,-8,-0.79108,0,0.317934
163,168,0,1.61703,-450,-0.4504,-7,-0.79108,1,0.261828
164,169,0,1.62689,-458,-0.4582,-8,-0.79108,-1,0.28053
165,170,0,1.63675,-466,-0.4658,-8,-0.770795,0,0.355338
166,171,0,1.64661,-474,-0.4736,-8,-0.79108,0,0.46755
167,172,0,1.65647,-481,-0.4814,-7,-0.79108,1,0.710677
168,173,0,1.66633,-489,-0.4892,-8,-0.79108,-1,0.972505
169,174,0,1.67619,-497,-0.4968,-8,-0.770795,0,1.14082
170,175,0,1.68605,-505,-0.5042,-8,-0.750511,0,1.12212
171,176,0,1.69591,-512,-0.5114,-7,-0.730227,1,1.23433
172,177,0,1.70577,-518,-0.5184,-6,-0.709943,1,1.15952
173,178,0,1.71563,-525,-0.5252,-7,-0.689659,-1,0.991207
174,179,0,1.72549,-532,-0.532,-7,-0.689659,0,0.729379
175,180,0,1.73535,-539,-0.539,-7,-0.709943,0,0.486252
176,181,0,1.74521,-546,-0.5458,-7,-0.689659,0,0.18702
177,182,0,1.75507,-553,-0.5526,-7,-0.689659,0,0.056106
178,183,0,1.76493,-559,-0.5594,-6,-0.689659,1,5.96046e-09
179,184,0,1.77479,-566,-0.5662,-7,-0.689659,-1,0.224424
180,185,0,1.78465,-573,-0.573,-7,-0.689659,0,0.691975
181,186,0,1.79451,-580,-0.58,-7,-0.709943,0,1.42135
182,187,0,1.80437,-587,-0.5868,-7,-0.689659,0,2.43126
183,188,0,1.81423,-594,-0.5936,-7,-0.689659,0,3.7404
184,189,0,1.82409,-600,-0.6,-6,-0.649091,1,5.14305
185,190,0,1.83395,-607,-0.6058,-7,-0.588239,-1,6.4522
186,191,0,1.84381,-612,-0.6106,-5,-0.486818,2,7.49951
187,192,0,1.85367,-616,-0.6146,-4,-0.405682,1,8.11667
188,193,0,1.86353,-618,-0.6174,-2,-0.283977,2,8.26629
189,194,0,1.87339,-620,-0.6192,-2,-0.182557,0,7.83615
190,195,0,1.88325,-621,-0.6202,-1,-0.10142,1,7.03196
191,196,0,1.89311,-621,-0.6206,0,-0.0405682,1,5.89114
192,197,0,1.90297,-621,-0.6204,0,0.0202841,0,4.69421
193,198,0,1.91283,-620,-0.62,1,0.0405682,1,3.42247
194,199,0,1.92269,-619,-0.6194,1,0.0608523,0,2.37516
195,200,0,1.93255,-619,-0.6186,0,0.0811364,-1,1.55227
196,201,0,1.94241,-618,-0.6178,1,0.0811364,1,0.935101
197,202,0,1.95227,-617,-0.617,1,0.0811364,0,0.486252
198,203,0,1.96213,-616,-0.6162,1,0.0811364,0,0.261828
199,204,0,1.97199,-615,-0.6154,1,0.0811364,0,0.0935101
200,205,0,1.98185,-615,-0.6146,0,0.0811364,-1,-0.0935101
201,206,0,1.99171,-614,-0.6138,1,0.0811364,1,-0.168318
202,207,0,2.00157,-613,-0.613,1,0.0811364,0,-0.224424
203,208,0,2.01143,-612,-0.6122,1,0.0811364,0,-0.261828
204,209,0,2.02129,-611,-0.6114,1,0.0811364,0,-0.28053
205,210,0,2.03115,-611,-0.6108,0,0.0608523,-1,-0.28053
206,211,0,2.04101,-610,-0.6102,1,0.0608523,1,-0.261828
207,212,0,2.05087,-610,-0.6096,0,0.0608523,-1,-0.317934
208,213,0,2.06073,-609,-0.609,1,0.0608523,1,-0.243126
209,214,0,2.07059,-608,-0.6084,1,0.0608523,0,-0.149616
210,215,0,2.08045,-608,-0.6078,0,0.0608523,-1,-0.037404
211,216,0,2.09031,-607,-0.6072,1,0.0608523,1,-0.018702
212,217,0,2.10017,-607,-0.6068,0,0.0405682,-1,-2.98023e-09
213,218,0,2.11003,-606,-0.6062,1,0.0608523,1,-0.0748081
214,219,0,2.11989,-606,-0.6056,0,0.0608523,-1,-0.130914
215,220,0,2.12975,-605,-0.605,1,0.0608523,1,-0.168318
216,221,0,2.13961,-604,-0.6044,1,0.0608523,0,-0.18702
217,222,0,2.14947,-604,-0.6038,0,0.0608523,-1,-0.18702
218,223,0,2.15933,-603,-0.6034,1,0.0405682,1,-0.18702
219,224,0,2.16919,-603,-0.603,0,0.0405682,-1,-0.18702
220,225,0,2.17905,-603,-0.6026,0,0.0405682,0,-0.168318
221,226,0,2.18891,-602,-0.6022,1,0.0405682,1,-0.130914
222,227,0,2.19877,-602,-0.6018,0,0.0405682,-1,-0.0748081
223,228,0,2.20863,-601,-0.6012,1,0.0608523,1,-0.0935101
224,229,0,2.21849,-601,-0.6008,0,0.0405682,-1,-0.0935101
225,230,0,2.22835,-600,-0.6004,1,0.0405682,1,-0.0935101
226,231,0,2.23821,-600,-0.6,0,0.0405682,-1,-0.18702
227,232,0,2.24807,-600,-0.5996,0,0.0405682,0,-0.261828
228,233,0,2.25793,-599,-0.5994,1,0.0202841,1,-0.224424
229,234,0,2.26779,-599,-0.599,0,0.0405682,-1,-0.168318
230,235,0,2.27765,-599,-0.5986,0,0.0405682,0,-0.18702
231,236,0,2.28751,-598,-0.5984,1,0.0202841,1,-0.0935101
232,237,0,2.29737,-598,-0.5982,0,0.0202841,-1,0
233,238,0,2.30723,-598,-0.5978,0,0.0405682,0,0
234,239,0,2.31709,-598,-0.5976,0,0.0202841,0,-0.0935101
235,240,0,2.32695,-597,-0.5974,1,0.0202841,1,-0.0748081
236,241,0,2.33681,-597,-0.597,0,0.0405682,-1,-0.130914
237,242,0,2.34667,-597,-0.5966,0,0.0405682,0,-0.168318
238,243,0,2.35653,-596,-0.5964,1,0.0202841,1,-0.205722
239,244,0,2.36639,-596,-0.5962,0,0.0202841,-1,-0.130914
240,245,0,2.37625,-596,-0.596,0,0.0202841,0,-0.149616
241,246,0,2.38611,-596,-0.596,0,0,0,-0.168318
242,247,0,2.39597,-596,-0.5958,0,0.0202841,0,-0.168318
243,248,0,2.40583,-596,-0.5956,0,0.0202841,0,-0.130914
244,249,0,2.41569,-595,-0.5954,1,0.0202841,1,-0.168318
245,250,0,2.42555,-595,-0.5952,0,0.0202841,-1,-0.18702
246,251,0,2.43541,-595,-0.595,0,0.0202841,0,-0.18702
247,252,0,2.44527,-595,-0.595,0,0,0,-0.28053
248,253,0,2.45513,-595,-0.595,0,0,0,-0.261828
249,254,0,2.46499,-595,-0.595,0,0,0,-0.224424
250,255,0,2.47485,-595,-0.595,0,0,0,-0.168318
251,0,0,2.48471,-595,-0.595,0,0,0,-0.0935101
252,1,0,2.49457,-595,-0.595,0,0,0,0
253,2,0,2.50443,-595,-0.595,0,0,0,0
254,3,0,2.51429,-595,-0.595,0,0,0,0
255,4,0,2.52415,-595,-0.595,0,0,0,0
256,5,0,2.53401,-595,-0.595,0,0,0,0
257,6,0,2.54387,-595,-0.595,0,0,0,0
258,7,0,2.55373,-595,-0.595,0,0,0,0
259,8,0,2.56359,-595,-0.595,0,0,0,0
260,9,0,2.57345,-595,-0.595,0,0,0,0
261,10,0,2.58331,-595,-0.595,0,0,0,0
262,11,0,2.59317,-595,-0.595,0,0,0,0
263,12,0,2.60303,-595,-0.595,0,0,0,0
264,13,0,2.61289,-595,-0.595,0,0,0,0
265,14,0,2.62275,-595,-0.595,0,0,0,0
266,15,0,2.63261,-595,-0.595,0,0,0,0
267,16,0,2.64246,-595,-0.595,0,0,0,0
268,17,0,2.65232,-595,-0.595,0,0,0,0
269,18,0,2.66218,-595,-0.595,0,0,0,0
270,19,0,2.67204,-595,-0.595,0,0,0,0
271,20,0,2.6819,-595,-0.595,0,0,0,0
272,21,0,2.69176,-595,-0.595,0,0,0,0
273,22,0,2.70162,-595,-0.595,0,0,0,0
274,23,0,2.71148,-595,-0.595,0,0,0,0
275,24,0,2.72134,-595,-0.595,0,0,0,0
276,25,0,2.7312,-595,-0.595,0,0,0,0
277,26,0,2.74106,-595,-0.595,0,0,0,0
278,27,0,2.75092,-595,-0.595,0,0,0,0
279,28,0,2.76078,-595,-0.595,0,0,0,0
280,29,0,2.77064,-595,-0.595,0,0,0,0
281,30,0,2.7805,-595,-0.595,0,0,0,0
282,31,0,2.79036,-595,-0.595,0,0,0,0
283,32,0,2.80022,-595,-0.595,0,0,0,0
284,33,0,2.81008,-595,-0.595,0,0,0,0
285,34,0,2.81994,-595,-0.595,0,0,0,0
286,35,0,2.8298,-595,-0.595,0,0,0,0
287,36,0,2.83966,-595,-0.595,0,0,0,0
288,37,0,2.84952,-595,-0.595,0,0,0,0
289,38,0,2.85938,-595,-0.595,0,0,0,0
290,39,0,2.86924,-595,-0.595,0,0,0,0
291,40,0,2.8791,-595,-0.595,0,0,0,0
292,41,0,2.88896,-595,-0.595,0,0,0,0
293,42,0,2.89882,-595,-0.595,0,0,0,0
294,43,0,2.90868,-595,-0.595,0,0,0,0
295,44,0,2.91854,-595,-0.595,0,0,0,0
296,45,0,2.9284,-595,-0.595,0,0,0,0
297,46,0,2.93826,-595,-0.595,0,0,0,0
298,47,0,2.94812,-595,-0.595,0,0,0,0
299,48,0,2.95798,-595,-0.595,0,0,0,0
300,49,0,2.96784,-595,-0.595,0,0,0,0
301,50,0,2.9777,-595,-0.595,0,0,0,0
302,51,0,2.98756,-595,-0.595,0,0,0,0
303,52,0,2.99742,-595,-0.595,0,0,0,0
304,53,0,3.00728,-595,-0.595,0,0,0,0
305,54,0,3.01714,-595,-0.595,0,0,0,0
306,55,0,3.027,-595,-0.595,0,0,0,0
307,56,0,3.03686,-595,-0.595,0,0,0,0
308,57,0,3.04672,-595,-0.595,0,0,0,0
309,58,0,3.05658,-595,-0.595,0,0,0,0
310,59,0,3.06644,-595,-0.595,0,0,0,0
311,60,0,3.0763,-595,-0.595,0,0,0,0
312,61,0,3.08616,-595,-0.595,0,0,0,0
313,62,0,3.09602,-595,-0.595,0,0,0,0
314,63,0,3.10588,-595,-0.595,0,0,0,0
315,64,0,3.11574,-595,-0.595,0,0,0,0
316,65,0,3.1256,-595,-0.595,0,0,0,0
317,66,0,3.13546,-595,-0.595,0,0,0,0
318,67,0,3.14532,-595,-0.595,0,0,0,0
319,68,0,3.15518,-595,-0.595,0,0,0,0
320,69,0,3.16504,-595,-0.595,0,0,0,0
321,70,0,3.1749,-595,-0.595,0,0,0,0
322,71,0,3.18476,-595,-0.595,0,0,0,0
323,72,0,3.19462,-595,-0.595,0,0,0,0
324,73,0,3.20448,-595,-0.595,0,0,0,0
325,74,0,3.21434,-595,-0.595,0,0,0,0
326,75,0,3.2242,-595,-0.595,0,0,0,0
327,76,0,3.23406,-595,-0.595,0,0,0,0
328,77,0,3.24392,-595,-0.595,0,0,0,0
329,78,0,3.25378,-595,-0.595,0,0,0,0
330,79,0,3.26364,-595,-0.595,0,0,0,0
331,80,0,3.2735,-595,-0.595,0,0,0,0
332,81,0,3.28336,-595,-0.595,0,0,0,0
333,82,0,3.29322,-595,-0.595,0,0,0,0
334,83,0,3.30308,-595,-0.595,0,0,0,0
335,84,0,3.31294,-595,-0.595,0,0,0,0
336,85,0,3.3228,-595,-0.595,0,0,0,0
337,86,0,3.33266,-595,-0.595,0,0,0,0
338,87,0,3.34252,-595,-0.595,0,0,0,0
339,88,0,3.35238,-595,-0.595,0,0,0,0
340,89,0,3.36224,-595,-0.595,0,0,0,0
341,90,0,3.3721,-595,-0.595,0,0,0,0
342,91,0,3.38196,-595,-0.595,0,0,0,0
343,92,0,3.39182,-595,-0.595,0,0,0,0
344,93,0,3.40168,-595,-0.595,0,0,0,0
345,94,0,3.41154,-595,-0.595,0,0,0,0
346,95,0,3.4214,-595,-0.595,0,0,0,0
347,96,0,3.43126,-595,-0.595,0,0,0,0
348,97,0,3.44112,-595,-0.595,0,0,0,0
349,98,0,3.45098,-595,-0.595,0,0,0,0
350,99,0,3.46084,-595,-0.595,0,0,0,0
351,100,0,3.4707,-595,-0.595,0,0,0,0
352,101,0,3.48056,-595,-0.595,0,0,0,0
353,102,0,3.49042,-595,-0.595,0,0,0,0
354,103,0,3.50028,-595,-0.595,0,0,0,0
355,104,0,3.51014,-595,-0.595,0,0,0,0
356,105,0,3.52,-595,-0.595,0,0,0,0
