index, frame, sample, time, raw[0], cal[0]
416,61,6,0.52125,2062,0.0312123
417,61,7,0.5225,2063,0.0462907
418,62,0,0.52375,2063,0.0462907
419,62,1,0.525,2063,0.0462907
420,62,2,0.52625,2062,0.0312123
421,62,3,0.5275,2063,0.0462907
422,62,4,0.52875,2062,0.0312123
423,62,5,0.53,2063,0.0462907
424,62,6,0.53125,2062,0.0312123
425,62,7,0.5325,2063,0.0462907
426,63,0,0.53375,2063,0.0462907
427,63,1,0.535,2063,0.0462907
428,63,2,0.53625,2062,0.0312123
429,63,3,0.5375,2063,0.0462907
430,63,4,0.53875,2063,0.0462907
431,63,5,0.54,2063,0.0462907
432,63,6,0.54125,2062,0.0312123
433,63,7,0.5425,2063,0.0462907
434,64,0,0.54375,2063,0.0462907
435,64,1,0.545,2063,0.0462907
436,64,2,0.54625,2063,0.0462907
437,64,3,0.5475,2063,0.0462907
438,64,4,0.54875,2062,0.0312123
439,64,5,0.55,2063,0.0462907
440,64,6,0.55125,2062,0.0312123
441,64,7,0.5525,2063,0.0462907
442,65,0,0.55375,2063,0.0462907
443,65,1,0.555,2063,0.0462907
444,65,2,0.55625,2062,0.0312123
445,65,3,0.5575,2063,0.0462907
446,65,4,0.55875,2062,0.0312123
447,65,5,0.56,2063,0.0462907
448,65,6,0.56125,2063,0.0462907
449,65,7,0.5625,2063,0.0462907
450,66,0,0.56375,2062,0.0312123
451,66,1,0.565,2062,0.0312123
452,66,2,0.56625,2063,0.0462907
453,66,3,0.5675,2063,0.0462907
454,66,4,0.56875,2062,0.0312123
455,66,5,0.57,2062,0.0312123
456,66,6,0.57125,2063,0.0462907
457,66,7,0.5725,2063,0.0462907
458,67,0,0.57375,2062,0.0312123
459,67,1,0.575,2063,0.0462907
460,67,2,0.57625,2062,0.0312123
461,67,3,0.5775,2063,0.0462907
462,67,4,0.57875,2062,0.0312123
463,67,5,0.58,2062,0.0312123
464,67,6,0.58125,2062,0.0312123
465,67,7,0.5825,2063,0.0462907
466,68,0,0.58375,2062,0.0312123
467,68,1,0.585,2062,0.0312123
468,68,2,0.58625,2063,0.0462907
469,68,3,0.5875,2062,0.0312123
470,68,4,0.58875,2063,0.0462907
471,68,5,0.59,2063,0.0462907
472,68,6,0.59125,2063,0.0462907
473,68,7,0.5925,2063,0.0462907
474,69,0,0.59375,2062,0.0312123
475,69,1,0.595,2062,0.0312123
476,69,2,0.59625,2062,0.0312123
477,69,3,0.5975,2063,0.0462907
478,69,4,0.59875,2062,0.0312123
479,69,5,0.6,2062,0.0312123
480,69,6,0.60125,2062,0.0312123
481,69,7,0.6025,2063,0.0462907
482,70,0,0.60375,2062,0.0312123
483,70,1,0.605,2062,0.0312123
484,70,2,0.60625,2062,0.0312123
485,70,3,0.6075,2062,0.0312123
486,70,4,0.60875,2062,0.0312123
487,70,5,0.61,2062,0.0312123
488,70,6,0.61125,2062,0.0312123
489,70,7,0.6125,2062,0.0312123
490,71,0,0.61375,2062,0.0312123
491,71,1,0.615,2063,0.0462907
492,71,2,0.61625,2062,0.0312123
493,71,3,0.6175,2063,0.0462907
494,71,4,0.61875,2062,0.0312123
495,71,5,0.62,2063,0.0462907
496,71,6,0.62125,2062,0.0312123
497,71,7,0.6225,2063,0.0462907
498,72,0,0.62375,2062,0.0312123
499,72,1,0.625,2062,0.0312123
500,72,2,0.62625,2061,0.0161339
501,72,3,0.6275,2062,0.0312123
502,72,4,0.62875,2062,0.0312123
503,72,5,0.63,2062,0.0312123
504,72,6,0.63125,2062,0.0312123
505,72,7,0.6325,2063,0.0462907
506,73,0,0.63375,2063,0.0462907
507,73,1,0.635,2063,0.0462907
508,73,2,0.63625,2062,0.0312123
509,73,3,0.6375,2062,0.0312123
510,73,4,0.63875,2062,0.0312123
511,73,5,0.64,2062,0.0312123
512,73,6,0.64125,2062,0.0312123
513,73,7,0.6425,2063,0.0462907
514,74,0,0.64375,2062,0.0312123
515,74,1,0.645,2062,0.0312123
516,74,2,0.64625,2062,0.0312123
517,74,3,0.6475,2062,0.0312123
518,74,4,0.64875,2062,0.0312123
519,74,5,0.65,2062,0.0312123
520,74,6,0.65125,2062,0.0312123
521,74,7,0.6525,2063,0.0462907
522,75,0,0.65375,2062,0.0312123
523,75,1,0.655,2063,0.0462907
524,75,2,0.65625,2062,0.0312123
525,75,3,0.6575,2063,0.0462907
526,75,4,0.65875,2062,0.0312123
527,75,5,0.66,2062,0.0312123
528,75,6,0.66125,2062,0.0312123
529,75,7,0.6625,2062,0.0312123
530,76,0,0.66375,2062,0.0312123
531,76,1,0.665,2063,0.0462907
532,76,2,0.66625,2062,0.0312123
533,76,3,0.6675,2062,0.0312123
534,76,4,0.66875,2062,0.0312123
535,76,5,0.67,2063,0.0462907
536,76,6,0.67125,2062,0.0312123
537,76,7,0.6725,2063,0.0462907
538,77,0,0.67375,2062,0.0312123
539,77,1,0.675,2063,0.0462907
540,77,2,0.67625,2062,0.0312123
541,77,3,0.6775,2063,0.0462907
542,77,4,0.67875,2063,0.0462907
543,77,5,0.68,2062,0.0312123
544,77,6,0.68125,2062,0.0312123
545,77,7,0.6825,2063,0.0462907
546,78,0,0.68375,2062,0.0312123
547,78,1,0.685,2063,0.0462907
548,78,2,0.68625,2063,0.0462907
549,78,3,0.6875,2062,0.0312123
550,78,4,0.68875,2062,0.0312123
551,78,5,0.69,2062,0.0312123
552,78,6,0.69125,2062,0.0312123
553,78,7,0.6925,2063,0.0462907
554,79,0,0.69375,2062,0.0312123
555,79,1,0.695,2063,0.0462907
556,79,2,0.69625,2062,0.0312123
557,79,3,0.6975,2062,0.0312123
558,79,4,0.69875,2062,0.0312123
559,79,5,0.7,2063,0.0462907
560,79,6,0.70125,2062,0.0312123
561,79,7,0.7025,2063,0.0462907
562,80,0,0.70375,2062,0.0312123
563,80,1,0.705,2062,0.0312123
564,80,2,0.70625,2063,0.0462907
565,80,3,0.7075,2063,0.0462907
566,80,4,0.70875,2063,0.0462907
567,80,5,0.71,2063,0.0462907
568,80,6,0.71125,2062,0.0312123
569,80,7,0.7125,2063,0.0462907
570,81,0,0.71375,2063,0.0462907
571,81,1,0.715,2062,0.0312123
572,81,2,0.71625,2062,0.0312123
573,81,3,0.7175,2063,0.0462907
574,81,4,0.71875,2062,0.0312123
575,81,5,0.72,2063,0.0462907
576,81,6,0.72125,2063,0.0462907
577,81,7,0.7225,2063,0.0462907
578,82,0,0.72375,2062,0.0312123
579,82,1,0.725,2063,0.0462907
580,82,2,0.72625,2062,0.0312123
581,82,3,0.7275,2063,0.0462907
582,82,4,0.72875,2063,0.0462907
583,82,5,0.73,2063,0.0462907
584,82,6,0.73125,2062,0.0312123
585,82,7,0.7325,2063,0.0462907
586,83,0,0.73375,2062,0.0312123
587,83,1,0.735,2063,0.0462907
588,83,2,0.73625,2062,0.0312123
589,83,3,0.7375,2062,0.0312123
590,83,4,0.73875,2063,0.0462907
591,83,5,0.74,2063,0.0462907
592,83,6,0.74125,2063,0.0462907
593,83,7,0.7425,2063,0.0462907
594,84,0,0.74375,2062,0.0312123
595,84,1,0.745,2062,0.0312123
596,84,2,0.74625,2063,0.0462907
597,84,3,0.7475,2063,0.0462907
598,84,4,0.74875,2062,0.0312123
599,84,5,0.75,2063,0.0462907
600,84,6,0.75125,2062,0.0312123
601,84,7,0.7525,2063,0.0462907
602,85,0,0.75375,2062,0.0312123
603,85,1,0.755,2063,0.0462907
604,85,2,0.75625,2063,0.0462907
605,85,3,0.7575,2062,0.0312123
606,85,4,0.75875,2063,0.0462907
607,85,5,0.76,2063,0.0462907
608,85,6,0.76125,2062,0.0312123
609,85,7,0.7625,2063,0.0462907
610,86,0,0.76375,2062,0.0312123
611,86,1,0.765,2062,0.0312123
612,86,2,0.76625,2063,0.0462907
613,86,3,0.7675,2062,0.0312123
614,86,4,0.76875,2062,0.0312123
615,86,5,0.77,2062,0.0312123
616,86,6,0.77125,2062,0.0312123
617,86,7,0.7725,2063,0.0462907
618,87,0,0.77375,2062,0.0312123
619,87,1,0.775,2062,0.0312123
620,87,2,0.77625,2062,0.0312123
621,87,3,0.7775,2063,0.0462907
622,87,4,0.77875,2062,0.0312123
623,87,5,0.78,2062,0.0312123
624,87,6,0.78125,2062,0.0312123
625,87,7,0.7825,2063,0.0462907
626,88,0,0.78375,2062,0.0312123
627,88,1,0.785,2062,0.0312123
628,88,2,0.78625,2062,0.0312123
629,88,3,0.7875,2062,0.0312123
630,88,4,0.78875,2062,0.0312123
631,88,5,0.79,2062,0.0312123
632,88,6,0.79125,2062,0.0312123
633,88,7,0.7925,2062,0.0312123
634,89,0,0.79375,2063,0.0462907
635,89,1,0.795,2062,0.0312123
636,89,2,0.79625,2062,0.0312123
637,89,3,0.7975,2062,0.0312123
638,89,4,0.79875,2062,0.0312123
639,89,5,0.8,2062,0.0312123
640,89,6,0.80125,2062,0.0312123
641,89,7,0.8025,2063,0.0462907
642,90,0,0.80375,2062,0.0312123
643,90,1,0.805,2062,0.0312123
644,90,2,0.80625,2062,0.0312123
645,90,3,0.8075,2063,0.0462907
646,90,4,0.80875,2062,0.0312123
647,90,5,0.81,2062,0.0312123
648,90,6,0.81125,2062,0.0312123
649,90,7,0.8125,2062,0.0312123
650,91,0,0.81375,2062,0.0312123
651,91,1,0.815,2062,0.0312123
652,91,2,0.81625,2062,0.0312123
653,91,3,0.8175,2062,0.0312123
654,91,4,0.81875,2062,0.0312123
655,91,5,0.82,2062,0.0312123
656,91,6,0.82125,2062,0.0312123
657,91,7,0.8225,2063,0.0462907
658,92,0,0.82375,2062,0.0312123
659,92,1,0.825,2063,0.0462907
660,92,2,0.82625,2062,0.0312123
661,92,3,0.8275,2063,0.0462907
662,92,4,0.82875,2063,0.0462907
663,92,5,0.83,2063,0.0462907
664,92,6,0.83125,2062,0.0312123
665,92,7,0.8325,2062,0.0312123
666,93,0,0.83375,2062,0.0312123
667,93,1,0.835,2063,0.0462907
668,93,2,0.83625,2063,0.0462907
669,93,3,0.8375,2063,0.0462907
670,93,4,0.83875,2062,0.0312123
671,93,5,0.84,2063,0.0462907
672,93,6,0.84125,2063,0.0462907
673,93,7,0.8425,2063,0.0462907
674,94,0,0.84375,2062,0.0312123
675,94,1,0.845,2062,0.0312123
676,94,2,0.84625,2062,0.0312123
677,94,3,0.8475,2063,0.0462907
678,94,4,0.84875,2063,0.0462907
679,94,5,0.85,2063,0.0462907
680,94,6,0.85125,2063,0.0462907
681,94,7,0.8525,2063,0.0462907
682,95,0,0.85375,2062,0.0312123
683,95,1,0.855,2062,0.0312123
684,95,2,0.85625,2063,0.0462907
685,95,3,0.8575,2063,0.0462907
686,95,4,0.85875,2062,0.0312123
687,95,5,0.86,2062,0.0312123
688,95,6,0.86125,2063,0.0462907
689,95,7,0.8625,2063,0.0462907
690,96,0,0.86375,2063,0.0462907
691,96,1,0.865,2063,0.0462907
692,96,2,0.86625,2062,0.0312123
693,96,3,0.8675,2062,0.0312123
694,96,4,0.86875,2062,0.0312123
695,96,5,0.87,2063,0.0462907
696,96,6,0.87125,2062,0.0312123
697,96,7,0.8725,2063,0.0462907
698,97,0,0.87375,2062,0.0312123
699,97,1,0.875,2063,0.0462907
700,97,2,0.87625,2063,0.0462907
701,97,3,0.8775,2063,0.0462907
702,97,4,0.87875,2062,0.0312123
703,97,5,0.88,2063,0.0462907
704,97,6,0.88125,2063,0.0462907
705,97,7,0.8825,2063,0.0462907
