index, frame, sample, time, raw[0], cal[0]
148,28,4,0.18625,2067,0.106604
149,28,5,0.1875,2067,0.106604
150,28,6,0.18875,2067,0.106604
151,28,7,0.19,2068,0.121683
152,29,0,0.19125,2067,0.106604
153,29,1,0.1925,2067,0.106604
154,29,2,0.19375,2067,0.106604
155,29,3,0.195,2068,0.121683
156,29,4,0.19625,2067,0.106604
157,29,5,0.1975,2067,0.106604
158,29,6,0.19875,2067,0.106604
159,29,7,0.2,2068,0.121683
160,30,0,0.20125,2067,0.106604
161,30,1,0.2025,2067,0.106604
162,30,2,0.20375,2067,0.106604
163,30,3,0.205,2068,0.121683
164,30,4,0.20625,2067,0.106604
165,30,5,0.2075,2068,0.121683
166,30,6,0.20875,2067,0.106604
167,30,7,0.21,2068,0.121683
168,31,0,0.21125,2067,0.106604
169,31,1,0.2125,2068,0.121683
170,31,2,0.21375,2067,0.106604
171,31,3,0.215,2068,0.121683
172,31,4,0.21625,2067,0.106604
173,31,5,0.2175,2068,0.121683
174,31,6,0.21875,2068,0.121683
175,31,7,0.22,2068,0.121683
176,32,0,0.22125,2067,0.106604
177,32,1,0.2225,2068,0.121683
178,32,2,0.22375,2067,0.106604
179,32,3,0.225,2067,0.106604
180,32,4,0.22625,2068,0.121683
181,32,5,0.2275,2068,0.121683
182,32,6,0.22875,2067,0.106604
183,32,7,0.23,2068,0.121683
184,33,0,0.23125,2067,0.106604
185,33,1,0.2325,2067,0.106604
186,33,2,0.23375,2067,0.106604
187,33,3,0.235,2067,0.106604
188,33,4,0.23625,2067,0.106604
189,33,5,0.2375,2068,0.121683
190,33,6,0.23875,2067,0.106604
191,33,7,0.24,2068,0.121683
192,34,0,0.24125,2067,0.106604
193,34,1,0.2425,2068,0.121683
194,34,2,0.24375,2067,0.106604
195,34,3,0.245,2067,0.106604
196,34,4,0.24625,2067,0.106604
197,34,5,0.2475,2067,0.106604
198,34,6,0.24875,2067,0.106604
199,34,7,0.25,2067,0.106604
200,35,0,0.25125,2067,0.106604
201,35,1,0.2525,2067,0.106604
202,35,2,0.25375,2067,0.106604
203,35,3,0.255,2068,0.121683
204,35,4,0.25625,2067,0.106604
205,35,5,0.2575,2067,0.106604
206,35,6,0.25875,2067,0.106604
207,35,7,0.26,2067,0.106604
208,36,0,0.26125,2067,0.106604
209,36,1,0.2625,2068,0.121683
210,36,2,0.26375,2067,0.106604
211,36,3,0.265,2067,0.106604
212,36,4,0.26625,2067,0.106604
213,36,5,0.2675,2068,0.121683
214,36,6,0.26875,2067,0.106604
215,36,7,0.27,2068,0.121683
216,37,0,0.27125,2068,0.121683
217,37,1,0.2725,2068,0.121683
218,37,2,0.27375,2067,0.106604
219,37,3,0.275,2067,0.106604
220,37,4,0.27625,2067,0.106604
221,37,5,0.2775,2068,0.121683
222,37,6,0.27875,2067,0.106604
223,37,7,0.28,2067,0.106604
224,38,0,0.28125,2067,0.106604
225,38,1,0.2825,2067,0.106604
226,38,2,0.28375,2067,0.106604
227,38,3,0.285,2068,0.121683
228,38,4,0.28625,2067,0.106604
229,38,5,0.2875,2068,0.121683
230,38,6,0.28875,2067,0.106604
231,38,7,0.29,2068,0.121683
232,39,0,0.29125,2067,0.106604
233,39,1,0.2925,2068,0.121683
234,39,2,0.29375,2068,0.121683
235,39,3,0.295,2068,0.121683
236,39,4,0.29625,2068,0.121683
237,39,5,0.2975,2068,0.121683
238,39,6,0.29875,2068,0.121683
239,39,7,0.3,2067,0.106604
240,40,0,0.30125,2068,0.121683
241,40,1,0.3025,2067,0.106604
242,40,2,0.30375,2067,0.106604
243,40,3,0.305,2067,0.106604
244,40,4,0.30625,2067,0.106604
245,40,5,0.3075,2067,0.106604
246,40,6,0.30875,2067,0.106604
247,40,7,0.31,2068,0.121683
248,41,0,0.31125,2067,0.106604
249,41,1,0.3125,2068,0.121683
250,41,2,0.31375,2067,0.106604
251,41,3,0.315,2067,0.106604
252,41,4,0.31625,2067,0.106604
253,41,5,0.3175,2067,0.106604
254,41,6,0.31875,2067,0.106604
255,41,7,0.32,2067,0.106604
256,42,0,0.32125,2067,0.106604
257,42,1,0.3225,2067,0.106604
258,42,2,0.32375,2067,0.106604
259,42,3,0.325,2068,0.121683
260,42,4,0.32625,2067,0.106604
261,42,5,0.3275,2067,0.106604
262,42,6,0.32875,2067,0.106604
263,42,7,0.33,2067,0.106604
264,43,0,0.33125,2068,0.121683
265,43,1,0.3325,2068,0.121683
266,43,2,0.33375,2067,0.106604
267,43,3,0.335,2068,0.121683
268,43,4,0.33625,2066,0.0915259
269,43,5,0.3375,2067,0.106604
270,43,6,0.33875,2068,0.121683
271,43,7,0.34,2068,0.121683
272,44,0,0.34125,2067,0.106604
273,44,1,0.3425,2067,0.106604
274,44,2,0.34375,2067,0.106604
275,44,3,0.345,2067,0.106604
276,44,4,0.34625,2067,0.106604
277,44,5,0.3475,2068,0.121683
278,44,6,0.34875,2067,0.106604
279,44,7,0.35,2068,0.121683
280,45,0,0.35125,2067,0.106604
281,45,1,0.3525,2068,0.121683
282,45,2,0.35375,2067,0.106604
283,45,3,0.355,2068,0.121683
