index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
82,20,0,0.10371,-184,0.0179532,-8216,-9.80042,240,0.158841
83,20,1,0.104959,-224,-0.0300499,-8192,-9.77139,272,0.197024
84,20,2,0.106209,-232,-0.0396505,-8216,-9.80042,232,0.149295
85,20,3,0.107458,-216,-0.0204493,-8216,-9.80042,264,0.187478
86,20,4,0.108708,-200,-0.00124807,-8192,-9.77139,276,0.201797
87,20,5,0.109957,-176,0.0275538,-8200,-9.78107,232,0.149295
88,20,6,0.111207,-176,0.0275538,-8256,-9.84881,248,0.168387
89,20,7,0.112456,-192,0.00835254,-8216,-9.80042,240,0.158841
90,21,0,0.113706,-200,-0.00124807,-8248,-9.83914,208,0.120658
91,21,1,0.114956,-168,0.0371544,-8208,-9.79074,216,0.130204
92,21,2,0.116205,-220,-0.0252496,-8216,-9.80042,240,0.158841
93,21,3,0.117455,-192,0.00835254,-8208,-9.79074,208,0.120658
94,21,4,0.118704,-216,-0.0204493,-8208,-9.79074,320,0.254299
95,21,5,0.119954,-200,-0.00124807,-8240,-9.82946,296,0.225661
96,21,6,0.121203,-168,0.0371544,-8232,-9.81978,216,0.130204
97,21,7,0.122453,-184,0.0179532,-8216,-9.80042,300,0.230434
98,22,0,0.123702,-200,-0.00124807,-8184,-9.76171,224,0.13975
99,22,1,0.124952,-224,-0.0300499,-8200,-9.78107,272,0.197024
100,22,2,0.126201,-200,-0.00124807,-8224,-9.8101,224,0.13975
101,22,3,0.127451,-184,0.0179532,-8184,-9.76171,256,0.177933
102,22,4,0.1287,-176,0.0275538,-8216,-9.80042,256,0.177933
103,22,5,0.12995,-184,0.0179532,-8224,-9.8101,240,0.158841
104,22,6,0.131199,-184,0.0179532,-8192,-9.77139,240,0.158841
105,22,7,0.132449,-192,0.00835254,-8248,-9.83914,256,0.177933
106,23,0,0.133698,-208,-0.0108487,-8224,-9.8101,216,0.130204
107,23,1,0.134948,-200,-0.00124807,-8216,-9.80042,264,0.187478
108,23,2,0.136197,-192,0.00835254,-8216,-9.80042,232,0.149295
109,23,3,0.137447,-224,-0.0300499,-8208,-9.79074,240,0.158841
110,23,4,0.138696,-184,0.0179532,-8248,-9.83914,216,0.130204
111,23,5,0.139946,-208,-0.0108487,-8176,-9.75203,224,0.13975
112,23,6,0.141195,-176,0.0275538,-8232,-9.81978,264,0.187478
113,23,7,0.142445,-216,-0.0204493,-8208,-9.79074,264,0.187478
114,24,0,0.143694,-216,-0.0204493,-8232,-9.81978,224,0.13975
115,24,1,0.144944,-200,-0.00124807,-8208,-9.79074,240,0.158841
116,24,2,0.146193,-184,0.0179532,-8256,-9.84881,256,0.177933
117,24,3,0.147443,-176,0.0275538,-8200,-9.78107,272,0.197024
118,24,4,0.148692,-208,-0.0108487,-8200,-9.78107,264,0.187478
119,24,5,0.149942,-176,0.0275538,-8200,-9.78107,188,0.0967938
120,24,6,0.151191,-192,0.00835254,-8240,-9.82946,248,0.168387
121,24,7,0.152441,-176,0.0275538,-8224,-9.8101,216,0.130204
122,25,0,0.153691,-164,0.0419547,-8216,-9.80042,248,0.168387
123,25,1,0.15494,-192,0.00835254,-8248,-9.83914,232,0.149295
124,25,2,0.15619,-184,0.0179532,-8232,-9.81978,248,0.168387
125,25,3,0.157439,-192,0.00835254,-8224,-9.8101,256,0.177933
126,25,4,0.158689,-176,0.0275538,-8264,-9.85849,208,0.120658
127,25,5,0.159938,-184,0.0179532,-8232,-9.81978,240,0.158841
128,25,6,0.161188,-176,0.0275538,-8240,-9.82946,248,0.168387
129,25,7,0.162437,-192,0.00835254,-8224,-9.8101,208,0.120658
130,25,8,0.163687,-172,0.0323541,-8140,-9.70848,232,0.149295
131,25,9,0.164936,-216,-0.0204493,-8200,-9.78107,284,0.211343
132,26,0,0.166186,-216,-0.0204493,-8224,-9.8101,232,0.149295
133,26,1,0.167435,-224,-0.0300499,-8248,-9.83914,216,0.130204
134,26,2,0.168685,-192,0.00835254,-8248,-9.83914,208,0.120658
135,26,3,0.169934,-208,-0.0108487,-8224,-9.8101,240,0.158841
136,26,4,0.171184,-176,0.0275538,-8216,-9.80042,256,0.177933
137,26,5,0.172433,-208,-0.0108487,-8232,-9.81978,256,0.177933
138,27,0,0.173683,-172,0.0323541,-8256,-9.84881,256,0.177933
139,27,1,0.174932,-152,0.0563556,-8216,-9.80042,256,0.177933
140,27,2,0.176182,-192,0.00835254,-8208,-9.79074,256,0.177933
141,27,3,0.177431,-200,-0.00124807,-8216,-9.80042,192,0.101567
142,27,4,0.178681,-192,0.00835254,-8208,-9.79074,224,0.13975
143,27,5,0.17993,-200,-0.00124807,-8256,-9.84881,232,0.149295
144,27,6,0.18118,-200,-0.00124807,-8240,-9.82946,240,0.158841
145,27,7,0.182429,-184,0.0179532,-8192,-9.77139,188,0.0967938
