index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
82,20,2,0.103658,-256,-0.0684524,-9384,-11.2134,308,0.23998
83,20,3,0.104907,-248,-0.0588518,-9392,-11.2231,344,0.282936
84,20,4,0.106156,-240,-0.0492511,-9384,-11.2134,400,0.349756
85,20,5,0.107405,-216,-0.0204493,-9352,-11.1747,416,0.368847
86,20,6,0.108654,-232,-0.0396505,-9392,-11.2231,288,0.216116
87,20,7,0.109903,-240,-0.0492511,-9352,-11.1747,352,0.292482
88,21,0,0.111152,-232,-0.0396505,-9352,-11.1747,300,0.230434
89,21,1,0.112401,-232,-0.0396505,-9300,-11.1118,344,0.282936
90,21,2,0.11365,-224,-0.0300499,-9288,-11.0973,368,0.311573
91,21,3,0.114899,-224,-0.0300499,-9292,-11.1021,316,0.249526
92,21,4,0.116147,-224,-0.0300499,-9240,-11.0392,300,0.230434
93,21,5,0.117396,-268,-0.0828533,-9232,-11.0296,360,0.302027
94,21,6,0.118645,-264,-0.078053,-9240,-11.0392,352,0.292482
95,21,7,0.119894,-232,-0.0396505,-9176,-10.9618,336,0.27339
96,22,0,0.121143,-240,-0.0492511,-9200,-10.9908,324,0.259071
97,22,1,0.122392,-260,-0.0732527,-9168,-10.9521,352,0.292482
98,22,2,0.123641,-268,-0.0828533,-9124,-10.8989,280,0.20657
99,22,3,0.12489,-224,-0.0300499,-9160,-10.9425,360,0.302027
100,22,4,0.126139,-232,-0.0396505,-9152,-10.9328,240,0.158841
101,22,5,0.127387,-272,-0.0876536,-9116,-10.8892,344,0.282936
102,22,6,0.128636,-232,-0.0396505,-9084,-10.8505,264,0.187478
103,22,7,0.129885,-232,-0.0396505,-9124,-10.8989,352,0.292482
104,23,0,0.131134,-240,-0.0492511,-9032,-10.7876,316,0.249526
105,23,1,0.132383,-240,-0.0492511,-9072,-10.836,328,0.263844
106,23,2,0.133632,-268,-0.0828533,-9024,-10.7779,316,0.249526
107,23,3,0.134881,-256,-0.0684524,-9032,-10.7876,384,0.330664
108,23,4,0.13613,-232,-0.0396505,-9048,-10.807,300,0.230434
109,23,5,0.137379,-216,-0.0204493,-9008,-10.7586,316,0.249526
110,23,6,0.138628,-240,-0.0492511,-9008,-10.7586,308,0.23998
111,23,7,0.139876,-232,-0.0396505,-8980,-10.7247,300,0.230434
112,24,0,0.141125,-248,-0.0588518,-8948,-10.686,300,0.230434
113,24,1,0.142374,-248,-0.0588518,-8904,-10.6327,352,0.292482
114,24,2,0.143623,-284,-0.102055,-8904,-10.6327,256,0.177933
115,24,3,0.144872,-192,0.00835254,-8896,-10.6231,300,0.230434
116,24,4,0.146121,-224,-0.0300499,-8888,-10.6134,400,0.349756
117,24,5,0.14737,-216,-0.0204493,-8864,-10.5844,320,0.254299
118,24,6,0.148619,-240,-0.0492511,-8840,-10.5553,332,0.268617
119,24,7,0.149868,-232,-0.0396505,-8840,-10.5553,308,0.23998
120,25,0,0.151117,-264,-0.078053,-8796,-10.5021,288,0.216116
121,25,1,0.152365,-240,-0.0492511,-8768,-10.4682,292,0.220888
122,25,2,0.153614,-232,-0.0396505,-8756,-10.4537,256,0.177933
123,25,3,0.154863,-240,-0.0492511,-8688,-10.3714,280,0.20657
124,25,4,0.156112,-232,-0.0396505,-8712,-10.4005,332,0.268617
125,25,5,0.157361,-216,-0.0204493,-8688,-10.3714,276,0.201797
126,25,6,0.15861,-268,-0.0828533,-8704,-10.3908,272,0.197024
127,25,7,0.159859,-232,-0.0396505,-8672,-10.3521,308,0.23998
128,26,0,0.161108,-224,-0.0300499,-8640,-10.3134,232,0.149295
129,26,1,0.162357,-224,-0.0300499,-8640,-10.3134,324,0.259071
130,26,2,0.163606,-232,-0.0396505,-8592,-10.2553,308,0.23998
131,26,3,0.164854,-208,-0.0108487,-8616,-10.2843,292,0.220888
132,26,4,0.166103,-216,-0.0204493,-8576,-10.2359,292,0.220888
133,26,5,0.167352,-192,0.00835254,-8584,-10.2456,272,0.197024
134,26,6,0.168601,-192,0.00835254,-8552,-10.2069,224,0.13975
135,26,7,0.16985,-208,-0.0108487,-8520,-10.1682,316,0.249526
136,27,0,0.171099,-200,-0.00124807,-8528,-10.1779,224,0.13975
137,27,1,0.172348,-200,-0.00124807,-8520,-10.1682,264,0.187478
138,27,2,0.173597,-200,-0.00124807,-8476,-10.115,208,0.120658
139,27,3,0.174846,-176,0.0275538,-8480,-10.1198,232,0.149295
140,27,4,0.176094,-184,0.0179532,-8460,-10.0956,256,0.177933
141,27,5,0.177343,-224,-0.0300499,-8400,-10.023,280,0.20657
142,27,6,0.178592,-232,-0.0396505,-8352,-9.96495,272,0.197024
143,27,7,0.179841,-176,0.0275538,-8288,-9.88753,248,0.168387
144,28,0,0.18109,-192,0.00835254,-8344,-9.95528,272,0.197024
145,28,1,0.182339,-200,-0.00124807,-8248,-9.83914,272,0.197024
146,28,2,0.183588,-208,-0.0108487,-8248,-9.83914,288,0.216116
147,28,3,0.184837,-200,-0.00124807,-8248,-9.83914,268,0.192251
148,28,4,0.186086,-208,-0.0108487,-8216,-9.80042,280,0.20657
149,28,5,0.187335,-200,-0.00124807,-8208,-9.79074,264,0.187478
150,28,6,0.188583,-200,-0.00124807,-8168,-9.74235,240,0.158841
151,28,7,0.189832,-208,-0.0108487,-8152,-9.723,264,0.187478
152,29,0,0.191081,-168,0.0371544,-8168,-9.74235,284,0.211343
153,29,1,0.19233,-180,0.0227535,-8132,-9.6988,284,0.211343
154,29,2,0.193579,-208,-0.0108487,-8104,-9.66493,256,0.177933
155,29,3,0.194828,-184,0.0179532,-8128,-9.69396,272,0.197024
156,29,4,0.196077,-168,0.0371544,-8064,-9.61654,300,0.230434
157,29,5,0.197326,-200,-0.00124807,-8088,-9.64557,272,0.197024
158,29,6,0.198575,-200,-0.00124807,-7996,-9.53427,248,0.168387
159,29,7,0.199824,-200,-0.00124807,-8040,-9.5875,224,0.13975
160,30,0,0.201072,-184,0.0179532,-7796,-9.29232,240,0.158841
161,30,1,0.202321,-176,0.0275538,-7776,-9.26812,256,0.177933
162,30,2,0.20357,-192,0.00835254,-7744,-9.22941,192,0.101567
