X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-07,2.000000e-10
265,2.24e+00,
266,2.20e+00,
267,2.20e+00,
268,2.12e+00,
269,2.12e+00,
270,2.12e+00,
271,2.12e+00,
272,2.08e+00,
273,2.08e+00,
274,2.04e+00,
275,2.04e+00,
276,2.00e+00,
277,2.00e+00,
278,1.96e+00,
279,1.96e+00,
280,1.92e+00,
281,1.92e+00,
282,1.84e+00,
283,1.84e+00,
284,1.80e+00,
285,1.80e+00,
286,1.76e+00,
287,1.76e+00,
288,1.72e+00,
289,1.72e+00,
290,1.68e+00,
291,1.68e+00,
292,1.64e+00,
293,1.64e+00,
294,1.60e+00,
295,1.60e+00,
296,1.56e+00,
297,1.56e+00,
298,1.48e+00,
299,1.48e+00,
300,1.44e+00,
301,1.44e+00,
302,1.40e+00,
303,1.40e+00,
304,1.36e+00,
305,1.36e+00,
306,1.28e+00,
307,1.28e+00,
308,1.24e+00,
309,1.24e+00,
310,1.16e+00,
311,1.16e+00,
312,1.12e+00,
313,1.12e+00,
314,1.04e+00,
315,1.04e+00,
316,1.00e+00,
317,1.00e+00,
318,9.20e-01,
319,9.20e-01,
320,8.40e-01,
321,8.40e-01,
322,8.00e-01,
323,8.00e-01,
324,7.60e-01,
325,7.60e-01,
326,7.20e-01,
327,7.20e-01,
328,6.40e-01,
329,6.40e-01,
330,5.60e-01,
331,5.60e-01,
332,5.20e-01,
333,5.20e-01,
334,4.40e-01,
335,4.40e-01,
336,3.20e-01,
337,3.20e-01,
338,2.80e-01,
339,2.80e-01,
340,2.00e-01,
341,2.00e-01,
342,2.00e-01,
343,2.00e-01,
344,1.20e-01,
345,1.20e-01,
346,8.00e-02,
347,8.00e-02,
348,0.00e+00,
349,0.00e+00,
350,-8.00e-02,
351,-8.00e-02,
352,-1.20e-01,
353,-1.20e-01,
354,-2.40e-01,
355,-2.40e-01,
356,-2.80e-01,
357,-2.80e-01,
358,-3.60e-01,
359,-3.60e-01,
360,-4.00e-01,
361,-4.00e-01,
362,-4.40e-01,
363,-4.40e-01,
364,-4.80e-01,
365,-4.80e-01,
366,-5.60e-01,
367,-5.60e-01,
368,-6.40e-01,
369,-6.40e-01,
370,-7.20e-01,
371,-7.20e-01,
372,-7.60e-01,
373,-7.60e-01,
374,-8.00e-01,
375,-8.00e-01,
376,-8.80e-01,
377,-8.80e-01,
378,-9.60e-01,
379,-9.60e-01,
380,-1.04e+00,
381,-1.04e+00,
382,-1.08e+00,
383,-1.08e+00,
384,-1.08e+00,
385,-1.08e+00,
386,-1.12e+00,
387,-1.12e+00,
388,-1.24e+00,
389,-1.24e+00,
390,-1.36e+00,
391,-1.36e+00,
392,-1.36e+00,
393,-1.36e+00,
394,-1.40e+00,
395,-1.40e+00,
396,-1.40e+00,
397,-1.40e+00,
398,-1.52e+00,
399,-1.52e+00,
400,-1.60e+00,
401,-1.60e+00,
402,-1.64e+00,
403,-1.64e+00,
404,-1.64e+00,
405,-1.64e+00,
406,-1.68e+00,
407,-1.68e+00,
408,-1.72e+00,
409,-1.72e+00,
410,-1.80e+00,
411,-1.80e+00,
412,-1.84e+00,
413,-1.84e+00,
414,-1.84e+00,
415,-1.84e+00,
416,-1.88e+00,
417,-1.88e+00,
418,-1.92e+00,
419,-1.92e+00,
420,-2.00e+00,
421,-2.00e+00,
422,-2.00e+00,
423,-2.00e+00,
424,-2.08e+00,
425,-2.08e+00,
426,-2.12e+00,
427,-2.12e+00,
428,-2.20e+00,
429,-2.20e+00,
430,-2.24e+00,
431,-2.24e+00,
432,-2.24e+00,
433,-2.24e+00,
434,-2.24e+00,
435,-2.24e+00,
436,-2.28e+00,
437,-2.28e+00,
438,-2.36e+00,
439,-2.36e+00,
440,-2.40e+00,
441,-2.40e+00,
442,-2.40e+00,
443,-2.40e+00,
444,-2.40e+00,
445,-2.40e+00,
446,-2.40e+00,
447,-2.40e+00,
448,-2.44e+00,
449,-2.44e+00,
450,-2.48e+00,
451,-2.48e+00,
452,-2.48e+00,
453,-2.48e+00,
454,-2.48e+00,
455,-2.48e+00,
456,-2.44e+00,
457,-2.44e+00,
458,-2.48e+00,
459,-2.48e+00,
460,-2.56e+00,
461,-2.56e+00,
462,-2.56e+00,
463,-2.56e+00,
464,-2.56e+00,
465,-2.56e+00,
466,-2.60e+00,
467,-2.60e+00,
468,-2.64e+00,
469,-2.64e+00,
470,-2.64e+00,
471,-2.64e+00,
472,-2.60e+00,
473,-2.60e+00,
474,-2.56e+00,
475,-2.56e+00,
476,-2.56e+00,
477,-2.56e+00,
478,-2.56e+00,
