X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-07,2.000000e-10
156,1.68e+00,1.20e-02,
157,1.68e+00,1.20e-02,
158,1.72e+00,4.00e-03,
159,1.72e+00,4.00e-03,
160,1.72e+00,4.00e-03,
161,1.72e+00,4.00e-03,
162,1.76e+00,4.00e-03,
163,1.76e+00,4.00e-03,
164,1.80e+00,4.00e-03,
165,1.80e+00,4.00e-03,
166,1.88e+00,0.00e+00,
167,1.88e+00,0.00e+00,
168,1.92e+00,4.00e-03,
169,1.92e+00,4.00e-03,
170,1.96e+00,4.00e-03,
171,1.96e+00,4.00e-03,
172,2.04e+00,4.00e-03,
173,2.04e+00,4.00e-03,
174,2.12e+00,4.00e-03,
175,2.12e+00,4.00e-03,
176,2.16e+00,8.00e-03,
177,2.16e+00,8.00e-03,
178,2.16e+00,4.00e-03,
179,2.16e+00,4.00e-03,
180,2.20e+00,1.20e-02,
181,2.20e+00,1.20e-02,
182,2.20e+00,1.20e-02,
183,2.20e+00,1.20e-02,
184,2.20e+00,1.20e-02,
185,2.20e+00,1.20e-02,
186,2.24e+00,8.00e-03,
187,2.24e+00,8.00e-03,
188,2.24e+00,8.00e-03,
189,2.24e+00,8.00e-03,
190,2.28e+00,4.00e-03,
191,2.28e+00,4.00e-03,
192,2.32e+00,4.00e-03,
193,2.32e+00,4.00e-03,
194,2.36e+00,8.00e-03,
195,2.36e+00,8.00e-03,
196,2.40e+00,4.00e-03,
197,2.40e+00,4.00e-03,
198,2.40e+00,8.00e-03,
199,2.40e+00,8.00e-03,
200,2.44e+00,4.00e-03,
201,2.44e+00,4.00e-03,
202,2.44e+00,4.00e-03,
203,2.44e+00,4.00e-03,
204,2.48e+00,8.00e-03,
205,2.48e+00,8.00e-03,
206,2.44e+00,8.00e-03,
207,2.44e+00,8.00e-03,
208,2.48e+00,4.00e-03,
209,2.48e+00,4.00e-03,
210,2.52e+00,4.00e-03,
211,2.52e+00,4.00e-03,
212,2.52e+00,8.00e-03,
213,2.52e+00,8.00e-03,
214,2.48e+00,8.00e-03,
215,2.48e+00,8.00e-03,
216,2.52e+00,4.00e-03,
217,2.52e+00,4.00e-03,
218,2.56e+00,4.00e-03,
219,2.56e+00,4.00e-03,
220,2.52e+00,8.00e-03,
221,2.52e+00,8.00e-03,
222,2.52e+00,4.00e-03,
223,2.52e+00,4.00e-03,
224,2.52e+00,8.00e-03,
225,2.52e+00,8.00e-03,
226,2.56e+00,4.00e-03,
227,2.56e+00,4.00e-03,
228,2.56e+00,8.00e-03,
229,2.56e+00,8.00e-03,
230,2.56e+00,4.00e-03,
231,2.56e+00,4.00e-03,
232,2.56e+00,1.20e-02,
